School Code,School Name,School Type,Town,State,Grade,District Name,District Code,PK_Enrollment,K_Enrollment,1_Enrollment,2_Enrollment,3_Enrollment,4_Enrollment,5_Enrollment,6_Enrollment,7_Enrollment,8_Enrollment,9_Enrollment,10_Enrollment,11_Enrollment,12_Enrollment,SP_Enrollment,% First Language Not English,% English Language Learner,% Students With Disabilities,% High Needs,% Economically Disadvantaged,% African American,% Asian,% Hispanic,% White,% Native American,"% Native Hawaiian, Pacific Islander","% Multi-Race, Non-Hispanic",% Males,% Females,Average Class Size,Number of Students,Salary Totals,Average Salary,FTE Count,In-District Expenditures,Total In-district FTEs,Average In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Average Expenditures per Pupil
3320515,21st Century Skills Academy,Public School,West Springfield,MA,"09,10,11,12",West Springfield,3320000,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,21.4,0.0,28.6,71.4,57.1,7.1,0.0,14.3,78.6,0.0,0.0,0.0,78.6,21.4,6.3,21.0,19858513.0,67340.0,295.0,49959612.52,4015.9,12440.45,55590505.52,4157.1,13372.42
3320001,Cowing Early Childhood,Public School,West Springfield,MA,PK,West Springfield,3320000,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2,2.5,44.2,78.3,57.5,3.3,11.7,18.3,65.0,0.0,0.0,1.7,50.0,50.0,16.4,148.0,19858513.0,67340.0,295.0,49959612.52,4015.9,12440.45,55590505.52,4157.1,13372.42
3320005,John Ashley,Public School,West Springfield,MA,K,West Springfield,3320000,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,2.7,15.5,53.5,44.2,2.7,2.2,17.7,74.8,0.0,0.0,2.7,53.5,46.5,19.8,237.0,19858513.0,67340.0,295.0,49959612.52,4015.9,12440.45,55590505.52,4157.1,13372.42
3320010,John R Fausey,Public School,West Springfield,MA,"K,01,02,03,04,05",West Springfield,3320000,0,2,82,81,107,91,99,0,0,0,0,0,0,0,0,13.6,1.1,19.7,41.8,31.2,3.5,4.8,13.2,74.5,0.0,0.2,3.9,55.0,45.0,17.6,449.0,19858513.0,67340.0,295.0,49959612.52,4015.9,12440.45,55590505.52,4157.1,13372.42
3320025,Memorial,Public School,West Springfield,MA,"01,02,03,04,05",West Springfield,3320000,0,0,44,50,41,63,38,0,0,0,0,0,0,0,0,35.2,0.4,14.8,73.3,65.7,5.1,8.9,30.5,50.8,0.0,0.0,4.7,51.7,48.3,20.6,227.0,19858513.0,67340.0,295.0,49959612.52,4015.9,12440.45,55590505.52,4157.1,13372.42
3320030,Mittineague,Public School,West Springfield,MA,"01,02,03,04,05",West Springfield,3320000,0,0,33,30,36,30,34,0,0,0,0,0,0,0,0,8.6,0.0,13.5,51.5,42.3,4.3,1.8,16.6,73.0,0.0,0.0,4.3,46.6,53.4,12.9,161.0,19858513.0,67340.0,295.0,49959612.52,4015.9,12440.45,55590505.52,4157.1,13372.42
3320007,Philip G Coburn,Public School,West Springfield,MA,"K,01,02,03,04,05",West Springfield,3320000,0,61,112,108,91,77,66,0,0,0,0,0,0,0,0,62.1,48.7,13.8,85.6,67.4,4.9,15.3,16.7,60.8,0.0,0.0,2.3,49.7,50.3,16.8,517.0,19858513.0,67340.0,295.0,49959612.52,4015.9,12440.45,55590505.52,4157.1,13372.42
3320040,Tatham,Public School,West Springfield,MA,"01,02,03,04,05",West Springfield,3320000,0,0,39,47,42,44,55,0,0,0,0,0,0,0,0,7.0,0.9,9.7,29.1,21.1,1.3,2.6,8.4,82.4,0.0,0.0,5.3,48.5,51.5,21.9,223.0,19858513.0,67340.0,295.0,49959612.52,4015.9,12440.45,55590505.52,4157.1,13372.42
3320505,West Springfield High,Public School,West Springfield,MA,"09,10,11,12",West Springfield,3320000,0,0,0,0,0,0,0,0,0,0,321,301,300,282,15,28.8,6.7,18.9,48.8,38.5,3.6,6.8,14.4,73.2,0.1,0.1,1.9,52.3,47.7,15.3,1235.0,19858513.0,67340.0,295.0,49959612.52,4015.9,12440.45,55590505.52,4157.1,13372.42
3320305,West Springfield Middle,Public School,West Springfield,MA,"06,07,08",West Springfield,3320000,0,0,0,0,0,0,0,316,286,310,0,0,0,0,0,29.2,6.7,20.1,52.6,42.3,3.2,6.8,19.0,69.4,0.2,0.0,1.4,52.4,47.6,17.3,904.0,19858513.0,67340.0,295.0,49959612.52,4015.9,12440.45,55590505.52,4157.1,13372.42
3210010,Annie E Fales,Public School,Westborough,MA,"K,01,02,03",Westborough,3210000,0,85,79,91,86,0,0,0,0,0,0,0,0,0,0,17.6,12.0,16.1,29.6,5.9,1.2,35.2,2.3,57.8,0.6,0.0,2.9,50.7,49.3,17.8,317.0,21578374.0,78661.0,274.0,48909192.5,3604.6,13568.55,53907122.05,3655.8,14745.64
3210025,Elsie A Hastings Elementary,Public School,Westborough,MA,"PK,K,01,02,03",Westborough,3210000,102,95,94,95,100,0,0,0,0,0,0,0,0,0,0,32.5,26.1,18.3,47.7,13.2,2.1,40.9,11.7,41.8,0.4,0.0,3.1,51.2,48.8,20.0,510.0,21578374.0,78661.0,274.0,48909192.5,3604.6,13568.55,53907122.05,3655.8,14745.64
3210005,J Harding Armstrong,Public School,Westborough,MA,"K,01,02,03",Westborough,3210000,0,111,97,98,94,0,0,0,0,0,0,0,0,0,0,32.8,19.5,15.0,40.5,6.3,3.0,41.8,4.0,49.5,0.0,0.0,1.8,50.5,49.5,19.4,389.0,21578374.0,78661.0,274.0,48909192.5,3604.6,13568.55,53907122.05,3655.8,14745.64
3210045,Mill Pond School,Public School,Westborough,MA,"04,05,06",Westborough,3210000,0,0,0,0,0,308,302,279,0,0,0,0,0,0,0,22.4,8.1,15.9,32.1,7.0,0.7,33.5,5.6,56.7,0.0,0.1,3.4,50.5,49.5,22.1,880.0,21578374.0,78661.0,274.0,48909192.5,3604.6,13568.55,53907122.05,3655.8,14745.64
3210305,Sarah W Gibbons Middle,Public School,Westborough,MA,"07,08",Westborough,3210000,0,0,0,0,0,0,0,0,315,321,0,0,0,0,0,19.7,3.0,17.5,26.3,8.3,1.3,26.7,6.9,60.4,0.2,0.2,4.4,53.3,46.7,15.7,594.0,21578374.0,78661.0,274.0,48909192.5,3604.6,13568.55,53907122.05,3655.8,14745.64
3210505,Westborough High,Public School,Westborough,MA,"09,10,11,12",Westborough,3210000,0,0,0,0,0,0,0,0,0,0,266,267,271,245,4,18.3,2.1,10.7,20.0,7.6,2.0,21.2,4.5,70.1,0.0,0.0,2.3,49.3,50.7,14.4,1048.0,21578374.0,78661.0,274.0,48909192.5,3604.6,13568.55,53907122.05,3655.8,14745.64
3250020,Abner Gibbs,Public School,Westfield,MA,"K,01,02,03,04,05",Westfield,3250000,0,40,38,25,38,43,34,0,0,0,0,0,0,0,0,3.2,1.4,11.0,52.8,47.2,3.7,6.0,19.3,68.3,0.0,0.0,2.8,48.2,51.8,18.4,221.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87
3250003,Fort Meadow Early Childhood Center,Public School,Westfield,MA,PK,Westfield,3250000,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.0,42.9,62.9,45.1,0.0,6.9,22.3,68.6,0.0,0.0,2.3,56.6,43.4,11.2,223.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87
3250015,Franklin Ave,Public School,Westfield,MA,"K,01,02,03,04,05",Westfield,3250000,0,43,45,38,45,34,46,0,0,0,0,0,0,0,0,7.2,0.8,13.1,68.5,64.1,2.8,2.0,25.9,67.3,0.4,0.4,1.2,49.0,51.0,20.4,243.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87
3250025,Highland,Public School,Westfield,MA,"K,01,02,03,04,05",Westfield,3250000,0,53,64,72,68,65,74,0,0,0,0,0,0,0,0,48.7,37.6,11.4,75.5,62.1,1.5,8.6,14.6,74.2,0.0,0.0,1.0,53.5,46.5,17.8,418.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87
3250033,Munger Hill,Public School,Westfield,MA,"K,01,02,03,04,05",Westfield,3250000,0,56,62,53,64,72,87,0,0,0,0,0,0,0,0,2.8,0.3,18.0,30.5,19.0,3.0,2.3,8.1,83.5,0.0,0.3,2.8,52.5,47.5,19.9,398.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87
3250305,North Middle School,Public School,Westfield,MA,"06,07,08",Westfield,3250000,0,0,0,0,0,0,0,203,227,210,0,0,0,0,0,3.4,0.3,18.4,38.3,25.9,1.1,1.6,11.1,83.6,0.0,0.3,2.3,50.3,49.7,19.6,686.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87
3250036,Paper Mill,Public School,Westfield,MA,"K,01,02,03,04,05",Westfield,3250000,0,69,71,74,71,74,74,0,0,0,0,0,0,0,0,2.5,1.2,13.4,49.9,43.4,4.2,0.9,21.2,70.4,0.2,0.0,3.0,51.3,48.7,18.7,445.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87
3250055,Russell Elementary School,Public School,Russell,MA,"K,01,02,03,04,05",Westfield,3250000,0,26,22,33,44,33,26,0,0,0,0,0,0,0,0,2.7,0.0,14.7,35.9,23.4,1.6,0.5,7.6,89.1,0.0,0.0,1.1,52.7,47.3,18.2,200.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87
3250310,South Middle School,Public School,Westfield,MA,"06,07,08",Westfield,3250000,0,0,0,0,0,0,0,193,200,197,0,0,0,0,0,11.4,5.9,21.5,51.0,37.6,2.5,3.1,15.4,78.3,0.0,0.0,0.7,51.7,48.3,17.4,626.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87
3250040,Southampton Road,Public School,Westfield,MA,"K,01,02,03,04,05",Westfield,3250000,0,82,68,69,75,72,87,0,0,0,0,0,0,0,0,5.5,2.2,16.1,45.7,37.7,0.9,0.9,11.7,82.8,0.2,0.0,3.5,48.8,51.2,18.6,445.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87
3250505,Westfield High,Public School,Westfield,MA,"09,10,11,12",Westfield,3250000,0,0,0,0,0,0,0,0,0,0,319,290,322,303,35,5.4,2.5,15.1,35.0,26.6,2.9,3.2,11.1,80.6,0.2,0.2,1.9,45.3,54.7,17.3,1261.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87
3250605,Westfield Technical Academy,Public School,Westfield,MA,"09,10,11,12",Westfield,3250000,0,0,0,0,0,0,0,0,0,0,156,139,143,102,0,7.6,1.1,28.3,53.7,34.4,2.2,1.9,6.3,88.0,0.2,0.2,1.3,63.9,36.1,14.0,502.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87
3260004,Abbot Elementary,Public School,Westford,MA,"03,04,05",Westford,3260000,0,0,0,0,115,118,123,0,0,0,0,0,0,0,0,2.8,1.4,14.6,20.8,6.5,0.3,15.4,0.3,79.8,2.0,0.0,2.2,47.8,52.2,19.9,396.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8
3260310,Blanchard Middle,Public School,Westford,MA,"06,07,08",Westford,3260000,0,0,0,0,0,0,0,191,214,209,0,0,0,0,0,16.4,2.0,12.2,18.7,4.7,1.0,28.7,0.3,68.1,0.7,0.2,1.1,50.8,49.2,16.9,613.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8
3260025,Col John Robinson,Public School,Westford,MA,"K,01,02",Westford,3260000,0,74,105,92,0,0,0,0,0,0,0,0,0,0,0,15.9,4.4,7.4,16.2,5.2,0.7,26.2,1.5,68.3,0.0,0.0,3.3,48.3,51.7,19.2,271.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8
3260007,Day Elementary,Public School,Westford,MA,"03,04,05",Westford,3260000,0,0,0,0,104,124,129,0,0,0,0,0,0,0,0,28.0,3.9,14.8,24.1,5.9,1.4,35.0,0.6,59.4,0.0,0.0,3.6,48.5,51.5,20.0,376.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8
3260045,John A. Crisafulli Elementary School,Public School,Westford,MA,"03,04,05",Westford,3260000,0,0,0,0,100,115,121,0,0,0,0,0,0,0,0,19.0,3.6,14.9,22.3,5.4,1.2,25.9,2.4,66.1,0.0,0.0,4.5,51.2,48.8,21.9,374.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8
3260013,Millennium Elementary,Public School,Westford,MA,PK,Westford,3260000,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0.0,46.2,50.4,9.2,0.8,31.1,2.5,58.8,0.0,0.0,6.7,57.1,42.9,13.3,133.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8
3260015,Nabnasset,Public School,Westford,MA,"K,01,02",Westford,3260000,0,90,143,128,0,0,0,0,0,0,0,0,0,0,0,4.4,2.2,11.6,18.6,6.4,0.6,19.9,1.7,73.4,0.0,0.0,4.4,50.1,49.9,17.2,361.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8
3260055,Rita E. Miller Elementary School,Public School,Westford,MA,"K,01,02",Westford,3260000,0,95,119,121,0,0,0,0,0,0,0,0,0,0,0,22.4,7.8,16.4,26.3,6.6,0.9,34.0,2.1,55.8,0.0,0.0,7.2,49.9,50.1,18.2,326.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8
3260330,Stony Brook School,Public School,Westford,MA,"06,07,08",Westford,3260000,0,0,0,0,0,0,0,251,186,254,0,0,0,0,0,12.3,0.6,13.2,16.9,3.9,0.7,23.9,1.3,70.9,0.1,0.0,3.0,52.2,47.8,18.6,685.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8
3260505,Westford Academy,Public School,Westford,MA,"09,10,11,12",Westford,3260000,0,0,0,0,0,0,0,0,0,0,430,455,393,398,4,10.1,0.7,9.8,13.3,3.6,0.7,20.5,1.1,74.1,0.0,0.0,3.6,51.0,49.0,19.7,1680.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8
3270005,Westhampton Elementary School,Public School,Westhampton,MA,"PK,K,01,02,03,04,05,06",Westhampton,3270000,14,14,17,18,17,15,18,17,0,0,0,0,0,0,0,1.5,0.8,20.8,30.8,12.3,0.0,0.0,3.8,94.6,0.0,0.0,1.5,50.0,50.0,17.9,140.0,746878.0,62763.0,12.0,1967006.0,144.4,13621.93,2420150.0,166.8,14509.29
3300010,Country,Public School,Weston,MA,"PK,K,01,02,03",Weston,3300000,21,56,74,77,57,0,0,0,0,0,0,0,0,0,0,9.8,6.3,13.7,23.5,4.9,5.6,13.3,11.9,62.1,0.0,0.0,7.0,48.1,51.9,18.3,322.0,18480494.0,93953.0,197.0,48897244.1,2240.3,21826.2,51693260.7,2270.4,22768.35
3300012,Field Elementary School,Public School,Weston,MA,"04,05",Weston,3300000,0,0,0,0,0,190,157,0,0,0,0,0,0,0,0,8.9,3.7,15.0,23.3,4.0,7.8,12.7,5.5,67.4,0.0,0.0,6.6,54.8,45.2,20.3,316.0,18480494.0,93953.0,197.0,48897244.1,2240.3,21826.2,51693260.7,2270.4,22768.35
3300505,Weston High,Public School,Weston,MA,"09,10,11,12",Weston,3300000,0,0,0,0,0,0,0,0,0,0,171,202,146,186,1,13.2,3.3,17.0,25.1,5.8,5.9,17.0,4.8,67.1,0.6,0.0,4.5,50.6,49.4,12.9,726.0,18480494.0,93953.0,197.0,48897244.1,2240.3,21826.2,51693260.7,2270.4,22768.35
3300305,Weston Middle,Public School,Weston,MA,"06,07,08",Weston,3300000,0,0,0,0,0,0,0,165,168,181,0,0,0,0,0,10.5,2.7,16.1,23.9,3.5,7.0,15.0,4.7,67.1,0.6,0.0,5.6,50.4,49.6,17.6,526.0,18480494.0,93953.0,197.0,48897244.1,2240.3,21826.2,51693260.7,2270.4,22768.35
3300015,Woodland,Public School,Weston,MA,"PK,K,01,02,03",Weston,3300000,21,71,59,76,75,0,0,0,0,0,0,0,0,0,0,7.0,5.3,15.6,25.8,4.6,6.0,14.9,5.3,71.9,0.0,0.3,1.7,50.7,49.3,18.5,313.0,18480494.0,93953.0,197.0,48897244.1,2240.3,21826.2,51693260.7,2270.4,22768.35
3310015,Alice A Macomber,Public School,Westport,MA,"PK,K,01,02",Westport,3310000,45,104,114,120,0,0,0,0,0,0,0,0,0,0,0,2.9,2.3,17.0,39.7,27.2,0.0,0.3,2.3,92.4,0.3,0.0,4.7,53.3,46.7,21.0,400.0,8106319.0,74575.0,109.0,20085268.0,1580.6,12707.37,21924504.0,1613.3,13589.85
3310030,Westport Elementary,Public School,Westport,MA,"03,04,05,06",Westport,3310000,0,0,0,0,111,120,147,113,0,0,0,0,0,0,0,1.4,0.6,17.5,35.6,22.6,0.2,0.4,4.1,90.2,0.0,0.0,5.1,54.8,45.2,19.3,513.0,8106319.0,74575.0,109.0,20085268.0,1580.6,12707.37,21924504.0,1613.3,13589.85
3310515,Westport Junior/Senior High School,Public School,Westport,MA,"07,08,09,10,11,12",Westport,3310000,0,0,0,0,0,0,0,0,124,138,60,99,69,86,0,3.1,0.5,15.3,30.9,20.5,0.7,1.7,3.3,91.0,0.5,0.0,2.8,55.7,44.3,,,8106319.0,74575.0,109.0,20085268.0,1580.6,12707.37,21924504.0,1613.3,13589.85
3350010,Deerfield School,Public School,Westwood,MA,"K,01,02,03,04,05",Westwood,3350000,0,23,30,42,31,49,48,0,0,0,0,0,0,0,0,6.3,4.5,12.6,20.6,4.9,0.4,10.3,4.9,78.9,0.0,0.0,5.4,56.1,43.9,18.5,240.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36
3350012,Downey,Public School,Westwood,MA,"K,01,02,03,04,05",Westwood,3350000,0,39,42,36,44,31,52,0,0,0,0,0,0,0,0,4.1,1.2,19.7,25.0,5.3,0.4,13.1,3.7,78.3,0.0,0.0,4.5,57.4,42.6,18.7,250.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36
3350305,E W Thurston Middle,Public School,Westwood,MA,"06,07,08",Westwood,3350000,0,0,0,0,0,0,0,273,262,260,0,0,0,0,0,3.4,0.3,16.4,21.1,4.5,3.9,9.4,3.9,80.5,0.0,0.0,2.3,46.7,53.3,21.2,783.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36
3350017,Martha Jones,Public School,Westwood,MA,"K,01,02,03,04,05",Westwood,3350000,0,39,46,44,54,50,60,0,0,0,0,0,0,0,0,4.1,0.0,8.9,13.0,4.1,1.0,11.6,3.1,80.5,0.0,0.0,3.8,51.5,48.5,18.1,293.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36
3350015,Paul Hanlon,Public School,Westwood,MA,"K,01,02,03,04,05",Westwood,3350000,0,30,36,40,42,27,47,0,0,0,0,0,0,0,0,11.3,2.7,15.3,22.5,8.1,1.8,14.0,3.6,76.6,0.0,0.0,4.1,50.5,49.5,19.8,219.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36
3350505,Westwood High,Public School,Westwood,MA,"09,10,11,12",Westwood,3350000,0,0,0,0,0,0,0,0,0,0,237,260,248,254,0,3.4,0.2,18.1,21.2,4.1,3.0,7.0,1.9,86.5,0.0,0.0,1.6,47.4,52.6,15.8,977.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36
3350050,Westwood Integrated Preschool,Public School,Westwood,MA,PK,Westwood,3350000,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.0,40.5,47.6,9.5,2.4,4.8,4.8,88.1,0.0,0.0,0.0,71.4,28.6,18.0,54.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36
3350025,William E Sheehan,Public School,Westwood,MA,"K,01,02,03,04,05",Westwood,3350000,0,46,53,71,52,65,57,0,0,0,0,0,0,0,0,2.9,0.6,14.0,18.3,5.2,0.6,6.1,5.8,82.8,0.0,0.0,4.7,54.4,45.6,19.9,362.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36
3360310,Abigail Adams Middle School,Public School,East Weymouth,MA,"05,06",Weymouth,3360000,0,0,0,0,0,0,481,458,0,0,0,0,0,0,0,9.6,1.4,14.9,39.3,30.6,5.8,4.7,9.1,77.2,0.4,0.2,2.7,50.7,49.3,22.3,985.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12
3360005,Academy Avenue,Public School,Weymouth,MA,"K,01,02,03,04",Weymouth,3360000,0,61,53,60,80,63,0,0,0,0,0,0,0,0,0,17.0,9.1,14.5,38.2,23.3,3.8,8.8,9.5,75.4,0.0,0.0,2.5,54.6,45.4,20.6,326.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12
3360050,Frederick C Murphy,Public School,Weymouth,MA,"K,01,02,03,04",Weymouth,3360000,0,22,51,50,55,62,0,0,0,0,0,0,0,0,0,5.0,2.1,22.1,38.8,23.8,7.9,0.8,6.7,77.9,0.0,0.0,6.7,50.8,49.2,19.9,240.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12
3360003,Johnson Early Childhood Center,Public School,Weymouth,MA,PK,Weymouth,3360000,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,36.7,45.7,23.1,8.5,8.5,7.0,71.9,0.0,0.0,4.0,55.8,44.2,10.5,230.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12
3360065,Lawrence W Pingree,Public School,Weymouth,MA,"K,01,02,03,04",Weymouth,3360000,0,49,43,49,34,45,0,0,0,0,0,0,0,0,0,3.2,0.0,26.8,47.7,32.7,5.9,5.0,4.5,82.3,0.0,0.0,2.3,47.7,52.3,19.6,231.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12
3360020,Maria Weston Chapman Middle School,Public School,Weymouth,MA,"05,06,07,08",Weymouth,3360000,0,0,0,0,0,0,3,3,479,431,0,0,0,0,0,6.1,0.8,16.4,36.6,25.3,7.3,5.1,6.1,77.1,0.1,0.1,4.1,50.8,49.2,19.3,941.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12
3360085,Ralph Talbot,Public School,South Weymouth,MA,"K,01,02,03,04",Weymouth,3360000,0,56,61,60,49,56,0,0,0,0,0,0,0,0,0,16.3,11.3,15.6,45.7,31.6,6.7,6.0,8.9,77.0,0.0,0.4,1.1,51.4,48.6,19.8,278.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12
3360060,Thomas V Nash,Public School,Weymouth,MA,"K,01,02,03,04",Weymouth,3360000,0,45,44,41,55,46,0,0,0,0,0,0,0,0,0,2.2,0.4,12.1,29.9,22.9,3.5,4.3,6.5,80.5,0.0,0.0,5.2,43.7,56.3,19.5,230.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12
3360105,Thomas W. Hamilton Primary School,Public School,South Weymouth,MA,"K,01,02,03,04",Weymouth,3360000,0,60,78,68,77,62,0,0,0,0,0,0,0,0,0,16.5,9.3,11.9,38.6,22.3,5.2,10.1,11.9,68.4,1.2,0.0,3.2,47.2,52.8,20.6,422.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12
3360110,Wessagusset,Public School,North Weymouth,MA,"K,01,02,03,04",Weymouth,3360000,0,48,61,66,61,58,0,0,0,0,0,0,0,0,0,5.4,0.0,17.3,34.7,22.4,1.7,4.4,6.1,83.3,0.0,0.0,4.4,53.4,46.6,18.0,313.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12
3360505,Weymouth High School,Public School,Weymouth,MA,"09,10,11,12",Weymouth,3360000,0,0,0,0,0,0,0,0,0,0,581,468,462,436,6,8.0,2.1,15.4,35.5,24.7,4.3,4.8,6.8,81.3,0.2,0.0,2.7,52.0,48.0,16.6,2012.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12
3360080,William Seach,Public School,Weymouth,MA,"K,01,02,03,04",Weymouth,3360000,0,64,70,64,74,81,0,0,0,0,0,0,0,0,0,28.9,15.0,9.9,65.2,48.7,18.7,11.3,16.1,49.0,0.6,0.0,4.2,50.4,49.6,19.8,377.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12
3370005,Whately Elementary,Public School,Whately,MA,"PK,K,01,02,03,04,05,06",Whately,3370000,12,15,12,16,16,18,20,20,0,0,0,0,0,0,0,0.8,0.0,16.3,35.7,24.0,0.0,0.0,4.7,93.8,0.0,0.0,1.6,52.7,47.3,13.4,132.0,623618.0,87834.0,7.0,2245705.0,131.3,17103.62,2416502.0,144.6,16711.63
7800315,Hanson Middle School,Public School,Hanson,MA,"06,07,08",Whitman-Hanson,7800000,0,0,0,0,0,0,0,136,135,131,0,0,0,0,0,0.5,0.2,17.4,29.1,16.7,1.2,0.5,2.5,93.8,0.0,0.0,2.0,55.7,44.3,20.5,408.0,18794244.0,77887.0,241.0,44791809.89,4016.1,11153.06,48281423.25,4125.5,11703.17
7800035,Indian Head,Public School,Hanson,MA,"03,04,05",Whitman-Hanson,7800000,0,0,0,0,98,111,134,0,0,0,0,0,0,0,0,0.3,0.0,17.8,30.3,16.9,0.9,1.2,2.3,94.8,0.0,0.0,0.9,50.4,49.6,25.2,378.0,18794244.0,77887.0,241.0,44791809.89,4016.1,11153.06,48281423.25,4125.5,11703.17
7800030,John H Duval,Public School,Whitman,MA,"K,01,02,03,04,05",Whitman-Hanson,7800000,0,75,70,79,85,93,93,0,0,0,0,0,0,0,0,1.2,0.6,8.7,32.5,25.7,2.2,0.8,7.1,84.6,0.6,0.2,4.4,48.5,51.5,22.8,518.0,18794244.0,77887.0,241.0,44791809.89,4016.1,11153.06,48281423.25,4125.5,11703.17
7800010,Louise A Conley,Public School,Whitman,MA,"K,01,02,03,04,05",Whitman-Hanson,7800000,0,82,90,86,106,110,87,0,0,0,0,0,0,0,0,1.4,0.9,9.3,28.3,21.0,2.9,0.7,5.9,87.5,0.7,0.0,2.3,49.0,51.0,23.6,566.0,18794244.0,77887.0,241.0,44791809.89,4016.1,11153.06,48281423.25,4125.5,11703.17
7800025,Maquan Elementary,Public School,Hanson,MA,"PK,K,01,02",Whitman-Hanson,7800000,113,97,113,107,0,0,0,0,0,0,0,0,0,0,0,0.9,0.2,18.1,27.9,15.1,0.9,1.2,4.4,90.5,0.2,0.0,2.8,57.4,42.6,20.3,440.0,18794244.0,77887.0,241.0,44791809.89,4016.1,11153.06,48281423.25,4125.5,11703.17
